time	Temperature	Snet	VPD	WS	Rainfall
2004-04-11T00:00:00Z	25.433784008539874	0	0.2744638336336484	2.960486469674323	0.28895682014350166
2004-04-11T01:00:00Z	25.26964768480792	0	0.26881354978765787	3.3286431571851196	0.5800944464767616
2004-04-11T02:00:00Z	25.027016087523464	0	0.2569006820739619	3.2797247433278085	0.7501973292782238
2004-04-11T03:00:00Z	24.869809001732676	0	0.25436311697334074	3.227738605426573	1.0184364906189805
2004-04-11T04:00:00Z	25.04119937143429	0	0.26868083503551815	4.247847111905222	1.0729566453630408
2004-04-11T05:00:00Z	24.96909198910879	0	0.2634201500350473	4.05985627104178	1.0904030948811343
2004-04-11T06:00:00Z	24.81123528726107	0	0.25112003900222046	3.984241298606262	1.188539373420436
2004-04-11T07:00:00Z	24.849237826594788	12.141070135147828	0.24888105131705016	3.7300268666682332	1.2899468612443816
2004-04-11T08:00:00Z	25.578323581219365	129.09713424279923	0.3351636937822918	4.200639531127272	1.4295184573891728
2004-04-11T09:00:00Z	26.328305319010326	316.2792443120257	0.5471883275757987	4.891387314810332	1.6116157742343193
2004-04-11T10:00:00Z	27.35632272919156	435.24426247081647	0.8799104071673405	5.1694695163274895	1.753368176568869
2004-04-11T11:00:00Z	28.19595148284668	634.5674426751914	1.1544806322761552	4.986797428272107	1.889668563429009
2004-04-11T12:00:00Z	28.594166125779452	711.6938090732913	1.266577821850888	4.796649089396201	1.973629601734861
2004-04-11T13:00:00Z	28.776491699106998	695.5348308358643	1.306641385913989	4.6403990595047855	2.0303305626686794
2004-04-11T14:00:00Z	29.091663756088337	749.5145527317022	1.3756660241084042	4.500237494228154	2.087031523602498
2004-04-11T15:00:00Z	28.981878642457616	638.4106591208506	1.361397689948859	4.393182736113171	2.099025957646189
2004-04-11T16:00:00Z	28.81828366543982	553.0737848615709	1.3691463153980004	4.311963564868957	2.099025957646189
2004-04-11T17:00:00Z	28.156108364684826	384.1469529092201	1.1599421946046236	4.197204830658464	2.099025957646189
2004-04-11T18:00:00Z	27.424207607146684	180.54382711763628	0.9603241383215473	3.8096067538150478	2.099025957646189
2004-04-11T19:00:00Z	26.791156759613273	19.47811971322335	0.8083272759899441	3.3109815357716914	2.099025957646189
2004-04-11T20:00:00Z	26.39218423128068	0	0.7142845359563248	3.085024616930873	2.1044779731205985
2004-04-11T21:00:00Z	25.923702784850548	0	0.5959850454779098	2.931289449019852	2.1328284535875044
2004-04-11T22:00:00Z	25.747656833407177	0	0.5476784116189211	2.9910007428217855	0.03162168975155005
2004-04-11T23:00:00Z	25.406175326117932	0	0.4721112235115852	3.1631499431159207	0.10140748782394571
2004-04-12T00:00:00Z	24.899799609696913	0	0.4018721800847006	3.418302299669086	0.41653398224459487
2004-04-12T01:00:00Z	24.720613847311427	0	0.36534076473979393	3.2927271103374443	0.6444282290747477
2004-04-12T02:00:00Z	24.547058090753183	0	0.36502038154756067	3.188043538041156	0.8472432047226391
2004-04-12T03:00:00Z	24.37631733710856	0	0.33139722138969907	2.614526779402276	0.9584643204005178
2004-04-12T04:00:00Z	24.630966831447324	0	0.3313722046459534	2.4569398543249417	1.0195268937138597
2004-04-12T05:00:00Z	24.716499612283883	0	0.35362112611936847	2.146550314014423	1.0478773741807723
2004-04-12T06:00:00Z	24.76890197421409	0	0.37301230628166787	1.848634888924438	1.0740470484579199
2004-04-12T07:00:00Z	24.710328259742482	11.791686821906413	0.33753557969874554	1.617011345574364	1.1438328465303154
2004-04-12T08:00:00Z	25.52971064628821	144.64469168205332	0.3450852136314152	1.6861781122996742	1.284494845769979
2004-04-12T09:00:00Z	26.6693537489283	343.7931802298077	0.616190911056633	2.645506016842324	1.378269511929757
2004-04-12T10:00:00Z	27.696721543052547	528.8789904195853	0.8830765783179363	3.198989072228031	1.6203389989933732
2004-04-12T11:00:00Z	28.163687218683037	542.6796312926313	1.0197897843698025	3.265866497962542	1.76536261061256
2004-04-12T12:00:00Z	28.13098987714801	588.8855744688426	1.0017751160159627	3.5909362104521083	1.9878048419683172
2004-04-12T13:00:00Z	27.98720818986834	605.3065901912014	0.9417461541393405	3.828170546151445	2.1862582052366784
2004-04-12T14:00:00Z	28.14982874280065	624.0859432779416	0.9229964251239876	3.884092920309743	2.3083833518633687
2004-04-12T15:00:00Z	27.36758274084599	444.8523035849621	0.7827236398471977	3.8508458499083207	2.5886169472478238
2004-04-12T16:00:00Z	27.358055038676866	402.66426851103006	0.7408316850276528	3.4607494265727756	2.800155147654762
2004-04-12T17:00:00Z	26.641311989135033	269.8112636508831	0.604334781892645	3.290637716733329	2.98552367378456
2004-04-12T18:00:00Z	25.704240826931937	116.69402662271932	0.46517930782569195	3.032936357064422	3.2036042927607866
2004-04-12T19:00:00Z	24.972123530708075	11.354957680354346	0.3582841513552739	2.735785600053546	3.571070135735731
2004-04-12T20:00:00Z	24.56091656663557	0	0.25746968757953165	2.581205687441985	3.8720213899229234
2004-04-12T21:00:00Z	24.04382218527428	0	0.16931723211725921	2.479692880164325	4.374697216663129
2004-04-12T22:00:00Z	23.702557216670698	0	0.194656832183211	2.565864583966459	0.2867760139537365
2004-04-12T23:00:00Z	23.67105083790682	0	0.1706021856460611	2.474225359345592	0.48741018341186965
2004-04-13T00:00:00Z	23.78484191722231	0	0.14541758608878627	1.9230148072383646	0.5255742917327083
2004-04-13T01:00:00Z	23.91595609139074	0	0.1557679420041827	1.4677294513478518	0.5332071133968761
2004-04-13T02:00:00Z	24.010908305053647	0	0.16494696552397045	1.4130722197194174	0.5495631598200906
2004-04-13T03:00:00Z	23.913249357820007	0	0.14035395401758477	1.9292178245064582	0.6542418569286806
2004-04-13T04:00:00Z	23.65123754816875	0	0.10296493590799037	2.159151443560605	1.1122111567787585
2004-04-13T05:00:00Z	23.87178219951568	0	0.1038919730665648	1.9901168027830212	1.3946255583529714
2004-04-13T06:00:00Z	24.20568485280677	0	0.1759357724944748	2.4688616544709503	1.4600497440458438
